"","Date","State","Gender","Legal","Indigenous","Count"
"1310",2010-03-01,"QLD","Male","Remanded","Non-ATSI",810
"1311",2010-03-01,"QLD","Male","Sentenced","ATSI",1203
"1312",2010-03-01,"QLD","Male","Sentenced","Non-ATSI",2861
"1313",2010-03-01,"SA","Female","Remanded","ATSI",17
"1314",2010-03-01,"SA","Female","Remanded","Non-ATSI",35
"1315",2010-03-01,"SA","Female","Sentenced","ATSI",16
"1316",2010-03-01,"SA","Female","Sentenced","Non-ATSI",58
"1317",2010-03-01,"SA","Male","Remanded","ATSI",167
"1318",2010-03-01,"SA","Male","Remanded","Non-ATSI",440
"1319",2010-03-01,"SA","Male","Sentenced","ATSI",243
"1320",2010-03-01,"SA","Male","Sentenced","Non-ATSI",948
"1321",2010-03-01,"TAS","Female","Remanded","ATSI",2
"1322",2010-03-01,"TAS","Female","Remanded","Non-ATSI",6
"1323",2010-03-01,"TAS","Female","Sentenced","ATSI",4
"1324",2010-03-01,"TAS","Female","Sentenced","Non-ATSI",22
"1325",2010-03-01,"TAS","Male","Remanded","ATSI",13
"1326",2010-03-01,"TAS","Male","Remanded","Non-ATSI",71
"1327",2010-03-01,"TAS","Male","Sentenced","ATSI",43
"1328",2010-03-01,"TAS","Male","Sentenced","Non-ATSI",291
"1329",2010-03-01,"VIC","Female","Remanded","ATSI",5
"1330",2010-03-01,"VIC","Female","Remanded","Non-ATSI",64
"1331",2010-03-01,"VIC","Female","Sentenced","ATSI",19
"1332",2010-03-01,"VIC","Female","Sentenced","Non-ATSI",227
"1333",2010-03-01,"VIC","Male","Remanded","ATSI",47
"1334",2010-03-01,"VIC","Male","Remanded","Non-ATSI",721
"1335",2010-03-01,"VIC","Male","Sentenced","ATSI",208
"1336",2010-03-01,"VIC","Male","Sentenced","Non-ATSI",3186
"1337",2010-03-01,"WA","Female","Remanded","ATSI",43
"1338",2010-03-01,"WA","Female","Remanded","Non-ATSI",22
"1339",2010-03-01,"WA","Female","Sentenced","ATSI",148
"1340",2010-03-01,"WA","Female","Sentenced","Non-ATSI",175
"1341",2010-03-01,"WA","Male","Remanded","ATSI",271
"1342",2010-03-01,"WA","Male","Remanded","Non-ATSI",399
"1343",2010-03-01,"WA","Male","Sentenced","ATSI",1478
"1344",2010-03-01,"WA","Male","Sentenced","Non-ATSI",2290
"1345",2010-06-01,"ACT","Female","Remanded","ATSI",1
"1346",2010-06-01,"ACT","Female","Remanded","Non-ATSI",10
"1347",2010-06-01,"ACT","Female","Sentenced","ATSI",1
"1348",2010-06-01,"ACT","Female","Sentenced","Non-ATSI",7
"1349",2010-06-01,"ACT","Male","Remanded","ATSI",16
"1350",2010-06-01,"ACT","Male","Remanded","Non-ATSI",65
"1351",2010-06-01,"ACT","Male","Sentenced","ATSI",17
"1352",2010-06-01,"ACT","Male","Sentenced","Non-ATSI",99
"1353",2010-06-01,"NSW","Female","Remanded","ATSI",54
"1354",2010-06-01,"NSW","Female","Remanded","Non-ATSI",163
"1355",2010-06-01,"NSW","Female","Sentenced","ATSI",166
"1356",2010-06-01,"NSW","Female","Sentenced","Non-ATSI",392
"1357",2010-06-01,"NSW","Male","Remanded","ATSI",522
"1358",2010-06-01,"NSW","Male","Remanded","Non-ATSI",2039
"1359",2010-06-01,"NSW","Male","Sentenced","ATSI",1589
"1360",2010-06-01,"NSW","Male","Sentenced","Non-ATSI",5502
"1361",2010-06-01,"NT","Female","Remanded","ATSI",12
"1362",2010-06-01,"NT","Female","Remanded","Non-ATSI",0
"1363",2010-06-01,"NT","Female","Sentenced","ATSI",31
"1364",2010-06-01,"NT","Female","Sentenced","Non-ATSI",7
"1365",2010-06-01,"NT","Male","Remanded","ATSI",181
"1366",2010-06-01,"NT","Male","Remanded","Non-ATSI",45
"1367",2010-06-01,"NT","Male","Sentenced","ATSI",689
"1368",2010-06-01,"NT","Male","Sentenced","Non-ATSI",148
"1369",2010-06-01,"QLD","Female","Remanded","ATSI",37
"1370",2010-06-01,"QLD","Female","Remanded","Non-ATSI",66
"1371",2010-06-01,"QLD","Female","Sentenced","ATSI",100
"1372",2010-06-01,"QLD","Female","Sentenced","Non-ATSI",243
"1373",2010-06-01,"QLD","Male","Remanded","ATSI",318
"1374",2010-06-01,"QLD","Male","Remanded","Non-ATSI",799
"1375",2010-06-01,"QLD","Male","Sentenced","ATSI",1235
"1376",2010-06-01,"QLD","Male","Sentenced","Non-ATSI",2935
"1377",2010-06-01,"SA","Female","Remanded","ATSI",16
"1378",2010-06-01,"SA","Female","Remanded","Non-ATSI",38
"1379",2010-06-01,"SA","Female","Sentenced","ATSI",18
"1380",2010-06-01,"SA","Female","Sentenced","Non-ATSI",52
"1381",2010-06-01,"SA","Male","Remanded","ATSI",183
"1382",2010-06-01,"SA","Male","Remanded","Non-ATSI",479
"1383",2010-06-01,"SA","Male","Sentenced","ATSI",244
"1384",2010-06-01,"SA","Male","Sentenced","Non-ATSI",949
"1385",2010-06-01,"TAS","Female","Remanded","ATSI",3
"1386",2010-06-01,"TAS","Female","Remanded","Non-ATSI",8
"1387",2010-06-01,"TAS","Female","Sentenced","ATSI",4
"1388",2010-06-01,"TAS","Female","Sentenced","Non-ATSI",23
"1389",2010-06-01,"TAS","Male","Remanded","ATSI",14
"1390",2010-06-01,"TAS","Male","Remanded","Non-ATSI",74
"1391",2010-06-01,"TAS","Male","Sentenced","ATSI",47
"1392",2010-06-01,"TAS","Male","Sentenced","Non-ATSI",304
"1393",2010-06-01,"VIC","Female","Remanded","ATSI",8
"1394",2010-06-01,"VIC","Female","Remanded","Non-ATSI",62
"1395",2010-06-01,"VIC","Female","Sentenced","ATSI",20
"1396",2010-06-01,"VIC","Female","Sentenced","Non-ATSI",228
"1397",2010-06-01,"VIC","Male","Remanded","ATSI",50
"1398",2010-06-01,"VIC","Male","Remanded","Non-ATSI",741
"1399",2010-06-01,"VIC","Male","Sentenced","ATSI",208
"1400",2010-06-01,"VIC","Male","Sentenced","Non-ATSI",3244
"1401",2010-06-01,"WA","Female","Remanded","ATSI",48
"1402",2010-06-01,"WA","Female","Remanded","Non-ATSI",27
"1403",2010-06-01,"WA","Female","Sentenced","ATSI",148
"1404",2010-06-01,"WA","Female","Sentenced","Non-ATSI",180
"1405",2010-06-01,"WA","Male","Remanded","ATSI",291
"1406",2010-06-01,"WA","Male","Remanded","Non-ATSI",462
"1407",2010-06-01,"WA","Male","Sentenced","ATSI",1425
"1408",2010-06-01,"WA","Male","Sentenced","Non-ATSI",2257
"1409",2010-09-01,"ACT","Female","Remanded","ATSI",1
"1410",2010-09-01,"ACT","Female","Remanded","Non-ATSI",8
"1411",2010-09-01,"ACT","Female","Sentenced","ATSI",1
"1412",2010-09-01,"ACT","Female","Sentenced","Non-ATSI",4
"1413",2010-09-01,"ACT","Male","Remanded","ATSI",19
"1414",2010-09-01,"ACT","Male","Remanded","Non-ATSI",52
"1415",2010-09-01,"ACT","Male","Sentenced","ATSI",15
"1416",2010-09-01,"ACT","Male","Sentenced","Non-ATSI",114
"1417",2010-09-01,"NSW","Female","Remanded","ATSI",49
"1418",2010-09-01,"NSW","Female","Remanded","Non-ATSI",144
"1419",2010-09-01,"NSW","Female","Sentenced","ATSI",155
"1420",2010-09-01,"NSW","Female","Sentenced","Non-ATSI",400
"1421",2010-09-01,"NSW","Male","Remanded","ATSI",470
"1422",2010-09-01,"NSW","Male","Remanded","Non-ATSI",1928
"1423",2010-09-01,"NSW","Male","Sentenced","ATSI",1586
"1424",2010-09-01,"NSW","Male","Sentenced","Non-ATSI",5504
"1425",2010-09-01,"NT","Female","Remanded","ATSI",12
"1426",2010-09-01,"NT","Female","Remanded","Non-ATSI",1
"1427",2010-09-01,"NT","Female","Sentenced","ATSI",30
"1428",2010-09-01,"NT","Female","Sentenced","Non-ATSI",7
"1429",2010-09-01,"NT","Male","Remanded","ATSI",190
"1430",2010-09-01,"NT","Male","Remanded","Non-ATSI",42
"1431",2010-09-01,"NT","Male","Sentenced","ATSI",651
"1432",2010-09-01,"NT","Male","Sentenced","Non-ATSI",164
"1433",2010-09-01,"QLD","Female","Remanded","ATSI",35
"1434",2010-09-01,"QLD","Female","Remanded","Non-ATSI",57
"1435",2010-09-01,"QLD","Female","Sentenced","ATSI",104
"1436",2010-09-01,"QLD","Female","Sentenced","Non-ATSI",238
"1437",2010-09-01,"QLD","Male","Remanded","ATSI",293
"1438",2010-09-01,"QLD","Male","Remanded","Non-ATSI",775
"1439",2010-09-01,"QLD","Male","Sentenced","ATSI",1234
"1440",2010-09-01,"QLD","Male","Sentenced","Non-ATSI",2865
"1441",2010-09-01,"SA","Female","Remanded","ATSI",16
"1442",2010-09-01,"SA","Female","Remanded","Non-ATSI",35
"1443",2010-09-01,"SA","Female","Sentenced","ATSI",20
"1444",2010-09-01,"SA","Female","Sentenced","Non-ATSI",59
"1445",2010-09-01,"SA","Male","Remanded","ATSI",183
"1446",2010-09-01,"SA","Male","Remanded","Non-ATSI",443
"1447",2010-09-01,"SA","Male","Sentenced","ATSI",244
"1448",2010-09-01,"SA","Male","Sentenced","Non-ATSI",985
"1449",2010-09-01,"TAS","Female","Remanded","ATSI",2
"1450",2010-09-01,"TAS","Female","Remanded","Non-ATSI",6
"1451",2010-09-01,"TAS","Female","Sentenced","ATSI",4
"1452",2010-09-01,"TAS","Female","Sentenced","Non-ATSI",22
"1453",2010-09-01,"TAS","Male","Remanded","ATSI",17
"1454",2010-09-01,"TAS","Male","Remanded","Non-ATSI",84
"1455",2010-09-01,"TAS","Male","Sentenced","ATSI",44
"1456",2010-09-01,"TAS","Male","Sentenced","Non-ATSI",312
"1457",2010-09-01,"VIC","Female","Remanded","ATSI",7
"1458",2010-09-01,"VIC","Female","Remanded","Non-ATSI",63
"1459",2010-09-01,"VIC","Female","Sentenced","ATSI",18
"1460",2010-09-01,"VIC","Female","Sentenced","Non-ATSI",230
"1461",2010-09-01,"VIC","Male","Remanded","ATSI",49
"1462",2010-09-01,"VIC","Male","Remanded","Non-ATSI",692
"1463",2010-09-01,"VIC","Male","Sentenced","ATSI",206
"1464",2010-09-01,"VIC","Male","Sentenced","Non-ATSI",3301
"1465",2010-09-01,"WA","Female","Remanded","ATSI",39
"1466",2010-09-01,"WA","Female","Remanded","Non-ATSI",30
"1467",2010-09-01,"WA","Female","Sentenced","ATSI",153
"1468",2010-09-01,"WA","Female","Sentenced","Non-ATSI",182
"1469",2010-09-01,"WA","Male","Remanded","ATSI",261
"1470",2010-09-01,"WA","Male","Remanded","Non-ATSI",435
"1471",2010-09-01,"WA","Male","Sentenced","ATSI",1385
"1472",2010-09-01,"WA","Male","Sentenced","Non-ATSI",2248
"1473",2010-12-01,"ACT","Female","Remanded","ATSI",1
"1474",2010-12-01,"ACT","Female","Remanded","Non-ATSI",6
"1475",2010-12-01,"ACT","Female","Sentenced","ATSI",0
"1476",2010-12-01,"ACT","Female","Sentenced","Non-ATSI",5
"1477",2010-12-01,"ACT","Male","Remanded","ATSI",18
"1478",2010-12-01,"ACT","Male","Remanded","Non-ATSI",55
"1479",2010-12-01,"ACT","Male","Sentenced","ATSI",17
"1480",2010-12-01,"ACT","Male","Sentenced","Non-ATSI",116
"1481",2010-12-01,"NSW","Female","Remanded","ATSI",54
"1482",2010-12-01,"NSW","Female","Remanded","Non-ATSI",139
"1483",2010-12-01,"NSW","Female","Sentenced","ATSI",146
"1484",2010-12-01,"NSW","Female","Sentenced","Non-ATSI",399
"1485",2010-12-01,"NSW","Male","Remanded","ATSI",430
"1486",2010-12-01,"NSW","Male","Remanded","Non-ATSI",1900
"1487",2010-12-01,"NSW","Male","Sentenced","ATSI",1595
"1488",2010-12-01,"NSW","Male","Sentenced","Non-ATSI",5437
"1489",2010-12-01,"NT","Female","Remanded","ATSI",8
"1490",2010-12-01,"NT","Female","Remanded","Non-ATSI",1
"1491",2010-12-01,"NT","Female","Sentenced","ATSI",32
"1492",2010-12-01,"NT","Female","Sentenced","Non-ATSI",5
"1493",2010-12-01,"NT","Male","Remanded","ATSI",217
"1494",2010-12-01,"NT","Male","Remanded","Non-ATSI",28
"1495",2010-12-01,"NT","Male","Sentenced","ATSI",693
"1496",2010-12-01,"NT","Male","Sentenced","Non-ATSI",155
"1497",2010-12-01,"QLD","Female","Remanded","ATSI",30
"1498",2010-12-01,"QLD","Female","Remanded","Non-ATSI",53
"1499",2010-12-01,"QLD","Female","Sentenced","ATSI",109
"1500",2010-12-01,"QLD","Female","Sentenced","Non-ATSI",216
"1501",2010-12-01,"QLD","Male","Remanded","ATSI",314
"1502",2010-12-01,"QLD","Male","Remanded","Non-ATSI",767
"1503",2010-12-01,"QLD","Male","Sentenced","ATSI",1210
"1504",2010-12-01,"QLD","Male","Sentenced","Non-ATSI",2855
"1505",2010-12-01,"SA","Female","Remanded","ATSI",13
"1506",2010-12-01,"SA","Female","Remanded","Non-ATSI",37
"1507",2010-12-01,"SA","Female","Sentenced","ATSI",21
"1508",2010-12-01,"SA","Female","Sentenced","Non-ATSI",56
"1509",2010-12-01,"SA","Male","Remanded","ATSI",192
"1510",2010-12-01,"SA","Male","Remanded","Non-ATSI",420
"1511",2010-12-01,"SA","Male","Sentenced","ATSI",254
"1512",2010-12-01,"SA","Male","Sentenced","Non-ATSI",980
"1513",2010-12-01,"TAS","Female","Remanded","ATSI",2
"1514",2010-12-01,"TAS","Female","Remanded","Non-ATSI",4
"1515",2010-12-01,"TAS","Female","Sentenced","ATSI",7
"1516",2010-12-01,"TAS","Female","Sentenced","Non-ATSI",22
"1517",2010-12-01,"TAS","Male","Remanded","ATSI",18
"1518",2010-12-01,"TAS","Male","Remanded","Non-ATSI",69
"1519",2010-12-01,"TAS","Male","Sentenced","ATSI",46
"1520",2010-12-01,"TAS","Male","Sentenced","Non-ATSI",323
"1521",2010-12-01,"VIC","Female","Remanded","ATSI",7
"1522",2010-12-01,"VIC","Female","Remanded","Non-ATSI",62
"1523",2010-12-01,"VIC","Female","Sentenced","ATSI",20
"1524",2010-12-01,"VIC","Female","Sentenced","Non-ATSI",223
"1525",2010-12-01,"VIC","Male","Remanded","ATSI",46
"1526",2010-12-01,"VIC","Male","Remanded","Non-ATSI",712
"1527",2010-12-01,"VIC","Male","Sentenced","ATSI",213
"1528",2010-12-01,"VIC","Male","Sentenced","Non-ATSI",3323
"1529",2010-12-01,"WA","Female","Remanded","ATSI",32
"1530",2010-12-01,"WA","Female","Remanded","Non-ATSI",31
"1531",2010-12-01,"WA","Female","Sentenced","ATSI",142
"1532",2010-12-01,"WA","Female","Sentenced","Non-ATSI",174
"1533",2010-12-01,"WA","Male","Remanded","ATSI",266
"1534",2010-12-01,"WA","Male","Remanded","Non-ATSI",423
"1535",2010-12-01,"WA","Male","Sentenced","ATSI",1314
"1536",2010-12-01,"WA","Male","Sentenced","Non-ATSI",2190
"1537",2011-03-01,"ACT","Female","Remanded","ATSI",2
"1538",2011-03-01,"ACT","Female","Remanded","Non-ATSI",6
"1539",2011-03-01,"ACT","Female","Sentenced","ATSI",1
"1540",2011-03-01,"ACT","Female","Sentenced","Non-ATSI",6
"1541",2011-03-01,"ACT","Male","Remanded","ATSI",18
"1542",2011-03-01,"ACT","Male","Remanded","Non-ATSI",67
"1543",2011-03-01,"ACT","Male","Sentenced","ATSI",20
"1544",2011-03-01,"ACT","Male","Sentenced","Non-ATSI",113
"1545",2011-03-01,"NSW","Female","Remanded","ATSI",57
"1546",2011-03-01,"NSW","Female","Remanded","Non-ATSI",135
"1547",2011-03-01,"NSW","Female","Sentenced","ATSI",134
"1548",2011-03-01,"NSW","Female","Sentenced","Non-ATSI",367
"1549",2011-03-01,"NSW","Male","Remanded","ATSI",486
"1550",2011-03-01,"NSW","Male","Remanded","Non-ATSI",2078
"1551",2011-03-01,"NSW","Male","Sentenced","ATSI",1505
"1552",2011-03-01,"NSW","Male","Sentenced","Non-ATSI",5244
"1553",2011-03-01,"NT","Female","Remanded","ATSI",13
"1554",2011-03-01,"NT","Female","Remanded","Non-ATSI",2
"1555",2011-03-01,"NT","Female","Sentenced","ATSI",33
"1556",2011-03-01,"NT","Female","Sentenced","Non-ATSI",4
"1557",2011-03-01,"NT","Male","Remanded","ATSI",225
"1558",2011-03-01,"NT","Male","Remanded","Non-ATSI",43
"1559",2011-03-01,"NT","Male","Sentenced","ATSI",706
"1560",2011-03-01,"NT","Male","Sentenced","Non-ATSI",149
"1561",2011-03-01,"QLD","Female","Remanded","ATSI",33
"1562",2011-03-01,"QLD","Female","Remanded","Non-ATSI",45
"1563",2011-03-01,"QLD","Female","Sentenced","ATSI",121
"1564",2011-03-01,"QLD","Female","Sentenced","Non-ATSI",202
"1565",2011-03-01,"QLD","Male","Remanded","ATSI",303
"1566",2011-03-01,"QLD","Male","Remanded","Non-ATSI",790
"1567",2011-03-01,"QLD","Male","Sentenced","ATSI",1175
"1568",2011-03-01,"QLD","Male","Sentenced","Non-ATSI",2759
"1569",2011-03-01,"SA","Female","Remanded","ATSI",14
"1570",2011-03-01,"SA","Female","Remanded","Non-ATSI",33
"1571",2011-03-01,"SA","Female","Sentenced","ATSI",18
"1572",2011-03-01,"SA","Female","Sentenced","Non-ATSI",60
"1573",2011-03-01,"SA","Male","Remanded","ATSI",177
"1574",2011-03-01,"SA","Male","Remanded","Non-ATSI",449
"1575",2011-03-01,"SA","Male","Sentenced","ATSI",270
"1576",2011-03-01,"SA","Male","Sentenced","Non-ATSI",978
"1577",2011-03-01,"TAS","Female","Remanded","ATSI",1
"1578",2011-03-01,"TAS","Female","Remanded","Non-ATSI",5
"1579",2011-03-01,"TAS","Female","Sentenced","ATSI",4
"1580",2011-03-01,"TAS","Female","Sentenced","Non-ATSI",18
"1581",2011-03-01,"TAS","Male","Remanded","ATSI",14
"1582",2011-03-01,"TAS","Male","Remanded","Non-ATSI",64
"1583",2011-03-01,"TAS","Male","Sentenced","ATSI",44
"1584",2011-03-01,"TAS","Male","Sentenced","Non-ATSI",303
"1585",2011-03-01,"VIC","Female","Remanded","ATSI",6
"1586",2011-03-01,"VIC","Female","Remanded","Non-ATSI",65
"1587",2011-03-01,"VIC","Female","Sentenced","ATSI",23
"1588",2011-03-01,"VIC","Female","Sentenced","Non-ATSI",212
"1589",2011-03-01,"VIC","Male","Remanded","ATSI",54
"1590",2011-03-01,"VIC","Male","Remanded","Non-ATSI",722
"1591",2011-03-01,"VIC","Male","Sentenced","ATSI",207
"1592",2011-03-01,"VIC","Male","Sentenced","Non-ATSI",3225
"1593",2011-03-01,"WA","Female","Remanded","ATSI",37
"1594",2011-03-01,"WA","Female","Remanded","Non-ATSI",26
"1595",2011-03-01,"WA","Female","Sentenced","ATSI",127
"1596",2011-03-01,"WA","Female","Sentenced","Non-ATSI",180
"1597",2011-03-01,"WA","Male","Remanded","ATSI",313
"1598",2011-03-01,"WA","Male","Remanded","Non-ATSI",450
"1599",2011-03-01,"WA","Male","Sentenced","ATSI",1287
"1600",2011-03-01,"WA","Male","Sentenced","Non-ATSI",2177
"1601",2011-06-01,"ACT","Female","Remanded","ATSI",1
"1602",2011-06-01,"ACT","Female","Remanded","Non-ATSI",4
"1603",2011-06-01,"ACT","Female","Sentenced","ATSI",2
"1604",2011-06-01,"ACT","Female","Sentenced","Non-ATSI",7
"1605",2011-06-01,"ACT","Male","Remanded","ATSI",18
"1606",2011-06-01,"ACT","Male","Remanded","Non-ATSI",69
"1607",2011-06-01,"ACT","Male","Sentenced","ATSI",14
"1608",2011-06-01,"ACT","Male","Sentenced","Non-ATSI",123
"1609",2011-06-01,"NSW","Female","Remanded","ATSI",58
"1610",2011-06-01,"NSW","Female","Remanded","Non-ATSI",143
"1611",2011-06-01,"NSW","Female","Sentenced","ATSI",131
"1612",2011-06-01,"NSW","Female","Sentenced","Non-ATSI",357
"1613",2011-06-01,"NSW","Male","Remanded","ATSI",525
"1614",2011-06-01,"NSW","Male","Remanded","Non-ATSI",2140
"1615",2011-06-01,"NSW","Male","Sentenced","ATSI",1559
"1616",2011-06-01,"NSW","Male","Sentenced","Non-ATSI",5204
"1617",2011-06-01,"NT","Female","Remanded","ATSI",17
"1618",2011-06-01,"NT","Female","Remanded","Non-ATSI",3
"1619",2011-06-01,"NT","Female","Sentenced","ATSI",33
"1620",2011-06-01,"NT","Female","Sentenced","Non-ATSI",7
"1621",2011-06-01,"NT","Male","Remanded","ATSI",251
"1622",2011-06-01,"NT","Male","Remanded","Non-ATSI",43
"1623",2011-06-01,"NT","Male","Sentenced","ATSI",722
"1624",2011-06-01,"NT","Male","Sentenced","Non-ATSI",173
"1625",2011-06-01,"QLD","Female","Remanded","ATSI",31
"1626",2011-06-01,"QLD","Female","Remanded","Non-ATSI",45
"1627",2011-06-01,"QLD","Female","Sentenced","ATSI",126
"1628",2011-06-01,"QLD","Female","Sentenced","Non-ATSI",221
"1629",2011-06-01,"QLD","Male","Remanded","ATSI",312
"1630",2011-06-01,"QLD","Male","Remanded","Non-ATSI",802
"1631",2011-06-01,"QLD","Male","Sentenced","ATSI",1207
"1632",2011-06-01,"QLD","Male","Sentenced","Non-ATSI",2826
"1633",2011-06-01,"SA","Female","Remanded","ATSI",15
"1634",2011-06-01,"SA","Female","Remanded","Non-ATSI",22
"1635",2011-06-01,"SA","Female","Sentenced","ATSI",21
"1636",2011-06-01,"SA","Female","Sentenced","Non-ATSI",63
"1637",2011-06-01,"SA","Male","Remanded","ATSI",187
"1638",2011-06-01,"SA","Male","Remanded","Non-ATSI",423
"1639",2011-06-01,"SA","Male","Sentenced","ATSI",263
"1640",2011-06-01,"SA","Male","Sentenced","Non-ATSI",1012
"1641",2011-06-01,"TAS","Female","Remanded","ATSI",1
"1642",2011-06-01,"TAS","Female","Remanded","Non-ATSI",6
"1643",2011-06-01,"TAS","Female","Sentenced","ATSI",8
"1644",2011-06-01,"TAS","Female","Sentenced","Non-ATSI",25
"1645",2011-06-01,"TAS","Male","Remanded","ATSI",10
"1646",2011-06-01,"TAS","Male","Remanded","Non-ATSI",72
"1647",2011-06-01,"TAS","Male","Sentenced","ATSI",52
"1648",2011-06-01,"TAS","Male","Sentenced","Non-ATSI",302
"1649",2011-06-01,"VIC","Female","Remanded","ATSI",5
"1650",2011-06-01,"VIC","Female","Remanded","Non-ATSI",68
"1651",2011-06-01,"VIC","Female","Sentenced","ATSI",19
"1652",2011-06-01,"VIC","Female","Sentenced","Non-ATSI",229
"1653",2011-06-01,"VIC","Male","Remanded","ATSI",55
"1654",2011-06-01,"VIC","Male","Remanded","Non-ATSI",767
"1655",2011-06-01,"VIC","Male","Sentenced","ATSI",210
"1656",2011-06-01,"VIC","Male","Sentenced","Non-ATSI",3288
"1657",2011-06-01,"WA","Female","Remanded","ATSI",38
"1658",2011-06-01,"WA","Female","Remanded","Non-ATSI",26
"1659",2011-06-01,"WA","Female","Sentenced","ATSI",123
"1660",2011-06-01,"WA","Female","Sentenced","Non-ATSI",174
"1661",2011-06-01,"WA","Male","Remanded","ATSI",344
"1662",2011-06-01,"WA","Male","Remanded","Non-ATSI",453
"1663",2011-06-01,"WA","Male","Sentenced","ATSI",1282
"1664",2011-06-01,"WA","Male","Sentenced","Non-ATSI",2224
"1665",2011-09-01,"ACT","Female","Remanded","ATSI",2
"1666",2011-09-01,"ACT","Female","Remanded","Non-ATSI",5
"1667",2011-09-01,"ACT","Female","Sentenced","ATSI",2
"1668",2011-09-01,"ACT","Female","Sentenced","Non-ATSI",4
"1669",2011-09-01,"ACT","Male","Remanded","ATSI",13
"1670",2011-09-01,"ACT","Male","Remanded","Non-ATSI",57
"1671",2011-09-01,"ACT","Male","Sentenced","ATSI",16
"1672",2011-09-01,"ACT","Male","Sentenced","Non-ATSI",141
"1673",2011-09-01,"NSW","Female","Remanded","ATSI",68
"1674",2011-09-01,"NSW","Female","Remanded","Non-ATSI",133
"1675",2011-09-01,"NSW","Female","Sentenced","ATSI",132
"1676",2011-09-01,"NSW","Female","Sentenced","Non-ATSI",355
"1677",2011-09-01,"NSW","Male","Remanded","ATSI",517
"1678",2011-09-01,"NSW","Male","Remanded","Non-ATSI",2052
"1679",2011-09-01,"NSW","Male","Sentenced","ATSI",1536
"1680",2011-09-01,"NSW","Male","Sentenced","Non-ATSI",5171
"1681",2011-09-01,"NT","Female","Remanded","ATSI",16
"1682",2011-09-01,"NT","Female","Remanded","Non-ATSI",2
"1683",2011-09-01,"NT","Female","Sentenced","ATSI",35
"1684",2011-09-01,"NT","Female","Sentenced","Non-ATSI",6
"1685",2011-09-01,"NT","Male","Remanded","ATSI",219
"1686",2011-09-01,"NT","Male","Remanded","Non-ATSI",51
"1687",2011-09-01,"NT","Male","Sentenced","ATSI",769
"1688",2011-09-01,"NT","Male","Sentenced","Non-ATSI",165
"1689",2011-09-01,"QLD","Female","Remanded","ATSI",36
"1690",2011-09-01,"QLD","Female","Remanded","Non-ATSI",57
"1691",2011-09-01,"QLD","Female","Sentenced","ATSI",113
"1692",2011-09-01,"QLD","Female","Sentenced","Non-ATSI",221
"1693",2011-09-01,"QLD","Male","Remanded","ATSI",307
"1694",2011-09-01,"QLD","Male","Remanded","Non-ATSI",803
"1695",2011-09-01,"QLD","Male","Sentenced","ATSI",1203
"1696",2011-09-01,"QLD","Male","Sentenced","Non-ATSI",2870
"1697",2011-09-01,"SA","Female","Remanded","ATSI",15
"1698",2011-09-01,"SA","Female","Remanded","Non-ATSI",27
"1699",2011-09-01,"SA","Female","Sentenced","ATSI",21
"1700",2011-09-01,"SA","Female","Sentenced","Non-ATSI",64
"1701",2011-09-01,"SA","Male","Remanded","ATSI",165
"1702",2011-09-01,"SA","Male","Remanded","Non-ATSI",403
"1703",2011-09-01,"SA","Male","Sentenced","ATSI",277
"1704",2011-09-01,"SA","Male","Sentenced","Non-ATSI",1070
"1705",2011-09-01,"TAS","Female","Remanded","ATSI",2
"1706",2011-09-01,"TAS","Female","Remanded","Non-ATSI",7
"1707",2011-09-01,"TAS","Female","Sentenced","ATSI",7
"1708",2011-09-01,"TAS","Female","Sentenced","Non-ATSI",23
"1709",2011-09-01,"TAS","Male","Remanded","ATSI",11
"1710",2011-09-01,"TAS","Male","Remanded","Non-ATSI",87
"1711",2011-09-01,"TAS","Male","Sentenced","ATSI",51
"1712",2011-09-01,"TAS","Male","Sentenced","Non-ATSI",337
"1713",2011-09-01,"VIC","Female","Remanded","ATSI",6
"1714",2011-09-01,"VIC","Female","Remanded","Non-ATSI",61
"1715",2011-09-01,"VIC","Female","Sentenced","ATSI",15
"1716",2011-09-01,"VIC","Female","Sentenced","Non-ATSI",242
"1717",2011-09-01,"VIC","Male","Remanded","ATSI",51
"1718",2011-09-01,"VIC","Male","Remanded","Non-ATSI",776
"1719",2011-09-01,"VIC","Male","Sentenced","ATSI",228
"1720",2011-09-01,"VIC","Male","Sentenced","Non-ATSI",3385
"1721",2011-09-01,"WA","Female","Remanded","ATSI",32
"1722",2011-09-01,"WA","Female","Remanded","Non-ATSI",27
"1723",2011-09-01,"WA","Female","Sentenced","ATSI",115
"1724",2011-09-01,"WA","Female","Sentenced","Non-ATSI",169
"1725",2011-09-01,"WA","Male","Remanded","ATSI",327
"1726",2011-09-01,"WA","Male","Remanded","Non-ATSI",455
"1727",2011-09-01,"WA","Male","Sentenced","ATSI",1279
"1728",2011-09-01,"WA","Male","Sentenced","Non-ATSI",2228
"1729",2011-12-01,"ACT","Female","Remanded","ATSI",1
"1730",2011-12-01,"ACT","Female","Remanded","Non-ATSI",3
"1731",2011-12-01,"ACT","Female","Sentenced","ATSI",0
"1732",2011-12-01,"ACT","Female","Sentenced","Non-ATSI",3
"1733",2011-12-01,"ACT","Male","Remanded","ATSI",14
"1734",2011-12-01,"ACT","Male","Remanded","Non-ATSI",60
"1735",2011-12-01,"ACT","Male","Sentenced","ATSI",17
